time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
6.779,20.72219,129.75426,0.00014,28.14446,0.29142,0.00099,-0.00024,0.00023,0.02048,0.99979,-0.00108,0.00056,0.10559,13.01701,38.0156,0.01281,1.75299,-0.0282
6.779,20.72219,129.75426,0.00014,28.14446,0.29142,0.00099,-0.00024,0.00023,0.02048,0.99979,-0.00108,0.00056,0.10559,13.01701,38.0156,0.01281,1.75299,-0.0282
6.796,21.00385,129.75732,0.00015,28.18693,0.32065,0.00104,-0.00025,0.00024,0.02102,0.99978,-0.00109,0.00055,0.10712,12.74108,38.18819,0.01302,1.75548,-0.02861
6.796,21.00385,129.75732,0.00015,28.18693,0.32065,0.00104,-0.00025,0.00024,0.02102,0.99978,-0.00109,0.00055,0.10712,12.74108,38.18819,0.01302,1.75548,-0.02861
6.813,21.28593,129.76067,0.00016,28.22849,0.35043,0.00108,-0.00025,0.00024,0.02156,0.99977,-0.0011,0.00053,0.10861,12.46865,38.35627,0.01323,1.75785,-0.02902
6.83,21.56841,129.76433,0.00017,28.26916,0.38077,0.00113,-0.00026,0.00024,0.0221,0.99976,-0.00111,0.00052,0.11005,12.19968,38.51984,0.01343,1.76011,-0.02942
6.83,21.56841,129.76433,0.00017,28.26916,0.38077,0.00113,-0.00026,0.00024,0.0221,0.99976,-0.00111,0.00052,0.11005,12.19968,38.51984,0.01343,1.76011,-0.02942
6.846,21.85131,129.76829,0.00018,28.30894,0.41163,0.00117,-0.00026,0.00024,0.02266,0.99974,-0.00112,0.0005,0.11145,11.93416,38.67894,0.01361,1.76225,-0.02982
6.846,21.85131,129.76829,0.00018,28.30894,0.41163,0.00117,-0.00026,0.00024,0.02266,0.99974,-0.00112,0.0005,0.11145,11.93416,38.67894,0.01361,1.76225,-0.02982
6.863,22.13459,129.77256,0.0002,28.34784,0.44301,0.00122,-0.00027,0.00025,0.02322,0.99973,-0.00113,0.00049,0.1128,11.67205,38.83363,0.01379,1.76429,-0.03021
